source_name,source_prefecture,source_municipality,result_status,matched_name,matched_prefecture,matched_municipality,address,lat,lon,source_url,notes
アル・プラザ宇治東,京都府,宇治市,found_google_maps_preferred,アル・プラザ宇治東,京都府,宇治市,京都府宇治市莵道平町28-1,34.9022800,135.8022213,https://www.google.com/maps/search/?api=1&query=%E3%82%A2%E3%83%AB%E3%83%BB%E3%83%97%E3%83%A9%E3%82%B6%E5%AE%87%E6%B2%BB%E6%9D%B1,google_maps_name_match_existing_facility_candidate
ラクト山科ショッピングセンター,京都府,京都市山科区,found_google_maps_preferred,ラクト山科ショッピングセンター,京都府,京都市山科区,京都府京都市山科区竹鼻竹ノ街道町91,34.9907229,135.8169566,https://www.google.com/maps/search/?api=1&query=%E3%83%A9%E3%82%AF%E3%83%88%E5%B1%B1%E7%A7%91%E3%82%B7%E3%83%A7%E3%83%83%E3%83%94%E3%83%B3%E3%82%B0%E3%82%BB%E3%83%B3%E3%82%BF%E3%83%BC,google_maps_name_match_existing_facility_candidate
イオン札幌手稲駅前ショッピングセンター,北海道,札幌市手稲区,found_google_maps_preferred,イオン札幌手稲駅前ショッピングセンター,北海道,札幌市手稲区,北海道札幌市手稲区前田1条11丁目1-1,43.1203190,141.2452602,https://www.google.com/maps/search/?api=1&query=%E3%82%A4%E3%82%AA%E3%83%B3%E6%9C%AD%E5%B9%8C%E6%89%8B%E7%A8%B2%E9%A7%85%E5%89%8D%E3%82%B7%E3%83%A7%E3%83%83%E3%83%94%E3%83%B3%E3%82%B0%E3%82%BB%E3%83%B3%E3%82%BF%E3%83%BC,google_maps_name_match_existing_facility_candidate
中野ブロードウェイ,東京都,中野区,found_google_maps_preferred,中野ブロードウェイ,東京都,中野区,東京都中野区中野5丁目52-15,35.7092407,139.6656853,https://www.google.com/maps/search/?api=1&query=%E4%B8%AD%E9%87%8E%E3%83%96%E3%83%AD%E3%83%BC%E3%83%89%E3%82%A6%E3%82%A7%E3%82%A4,google_maps_name_match_existing_facility_candidate
フジグラン高知,高知県,高知市,found_google_maps_preferred,フジグラン高知,高知県,高知市,高知県高知市朝倉東町52-15,33.5428706,133.4978984,https://www.google.com/maps/search/?api=1&query=%E3%83%95%E3%82%B8%E3%82%B0%E3%83%A9%E3%83%B3%E9%AB%98%E7%9F%A5,google_maps_name_match_existing_facility_candidate
アル・プラザ近江八幡,滋賀県,近江八幡市,found_google_maps_preferred,アル・プラザ近江八幡,滋賀県,近江八幡市,滋賀県近江八幡市桜宮町202-1,35.1303636,136.0958077,https://www.google.com/maps/search/?api=1&query=%E3%82%A2%E3%83%AB%E3%83%BB%E3%83%97%E3%83%A9%E3%82%B6%E8%BF%91%E6%B1%9F%E5%85%AB%E5%B9%A1,google_maps_name_match_existing_facility_candidate
フォレオ菖蒲,埼玉県,久喜市,found_google_maps_preferred,フォレオ菖蒲,埼玉県,久喜市,埼玉県久喜市菖蒲町菖蒲6006-1,36.0717713,139.6166601,https://www.google.com/maps/search/?api=1&query=%E3%83%95%E3%82%A9%E3%83%AC%E3%82%AA%E8%8F%96%E8%92%B2,google_maps_name_match_existing_facility_candidate
シンフォニープラザ沼館,青森県,八戸市,found_google_maps_preferred,シンフォニープラザ沼館,青森県,八戸市,青森県八戸市沼館4丁目4-8,40.5290155,141.4947184,https://www.google.com/maps/search/?api=1&query=%E3%82%B7%E3%83%B3%E3%83%95%E3%82%A9%E3%83%8B%E3%83%BC%E3%83%97%E3%83%A9%E3%82%B6%E6%B2%BC%E9%A4%A8,google_maps_name_match_existing_facility_candidate
MEGAドン・キホーテUNY石和店,山梨県,笛吹市,found_google_maps_preferred,MEGAドン・キホーテUNY石和店,山梨県,笛吹市,山梨県笛吹市石和町窪中島154,35.6458116,138.6321392,https://www.google.com/maps/search/?api=1&query=MEGA%E3%83%89%E3%83%B3%E3%83%BB%E3%82%AD%E3%83%9B%E3%83%BC%E3%83%86UNY%E7%9F%B3%E5%92%8C%E5%BA%97,google_maps_name_match_existing_facility_candidate
エスカード牛久,茨城県,牛久市,found_google_maps_preferred,エスカード牛久,茨城県,牛久市,茨城県牛久市牛久町280,35.9752568,140.1399299,https://www.google.com/maps/search/?api=1&query=%E3%82%A8%E3%82%B9%E3%82%AB%E3%83%BC%E3%83%89%E7%89%9B%E4%B9%85,google_maps_name_match_existing_facility_candidate
イオン旭川永山店,北海道,旭川市,found_google_maps_preferred,イオン旭川永山店,北海道,旭川市,北海道旭川市永山3条12丁目2-11,43.8015544,142.4215024,https://www.google.com/maps/search/?api=1&query=%E3%82%A4%E3%82%AA%E3%83%B3%E6%97%AD%E5%B7%9D%E6%B0%B8%E5%B1%B1%E5%BA%97,google_maps_name_match_existing_facility_candidate
札幌PARCO,北海道,札幌市中央区,found_google_maps_preferred,札幌PARCO,北海道,札幌市中央区,北海道札幌市中央区南1条西3丁目3,43.0587277,141.3531576,https://www.google.com/maps/search/?api=1&query=%E6%9C%AD%E5%B9%8CPARCO,google_maps_name_match_existing_facility_candidate
HOOP,大阪府,大阪市阿倍野区,found_google_maps_preferred,HOOP,大阪府,大阪市阿倍野区,大阪府大阪市阿倍野区阿倍野筋1丁目2-30,34.6451206,135.5136991,https://www.google.com/maps/search/?api=1&query=HOOP,google_maps_name_match_existing_facility_candidate
サンエーしおざきシティ,沖縄県,糸満市,found_google_maps_preferred,サンエーしおざきシティ,沖縄県,糸満市,沖縄県糸満市潮崎町2丁目2,26.1245312,127.6675628,https://www.google.com/maps/search/?api=1&query=%E3%82%B5%E3%83%B3%E3%82%A8%E3%83%BC%E3%81%97%E3%81%8A%E3%81%96%E3%81%8D%E3%82%B7%E3%83%86%E3%82%A3,google_maps_name_match_existing_facility_candidate
八王子オクトーレ,東京都,八王子市,found_google_maps_preferred,八王子オクトーレ,東京都,八王子市,東京都八王子市旭町9-1,35.6573399,139.3387854,https://www.google.com/maps/search/?api=1&query=%E5%85%AB%E7%8E%8B%E5%AD%90%E3%82%AA%E3%82%AF%E3%83%88%E3%83%BC%E3%83%AC,google_maps_name_match_existing_facility_candidate
フジグラン北宇和島,愛媛県,宇和島市,found_google_maps_preferred,フジグラン北宇和島,愛媛県,宇和島市,愛媛県宇和島市伊吹町甲912-2,33.2356640,132.5694671,https://www.google.com/maps/search/?api=1&query=%E3%83%95%E3%82%B8%E3%82%B0%E3%83%A9%E3%83%B3%E5%8C%97%E5%AE%87%E5%92%8C%E5%B3%B6,google_maps_name_match_existing_facility_candidate
長浜楽市,滋賀県,長浜市,found_google_maps_preferred,長浜楽市,滋賀県,長浜市,滋賀県長浜市八幡東町9-1,35.3866304,136.2818208,https://www.google.com/maps/search/?api=1&query=%E9%95%B7%E6%B5%9C%E6%A5%BD%E5%B8%82,google_maps_name_match_existing_facility_candidate
町田モディ,東京都,町田市,found_google_maps_preferred,町田モディ,東京都,町田市,東京都町田市原町田6丁目2-6,35.5431776,139.4451950,https://www.google.com/maps/search/?api=1&query=%E7%94%BA%E7%94%B0%E3%83%A2%E3%83%87%E3%82%A3,google_maps_name_match_existing_facility_candidate
泉ヶ丘ひろば専門店街,大阪府,堺市南区,found_google_maps_preferred,泉ヶ丘ひろば専門店街,大阪府,堺市南区,大阪府堺市南区茶山台1丁2-1,34.4968342,135.5138241,https://www.google.com/maps/search/?api=1&query=%E6%B3%89%E3%83%B6%E4%B8%98%E3%81%B2%E3%82%8D%E3%81%B0%E5%B0%82%E9%96%80%E5%BA%97%E8%A1%97,google_maps_name_match_existing_facility_candidate
HIRORO (ヒロロ),青森県,弘前市,found_google_maps_preferred,HIRORO,青森県,弘前市,青森県弘前市駅前町9-20,40.5974543,140.4817251,https://www.google.com/maps/search/?api=1&query=HIRORO,google_maps_name_match_existing_facility_candidate
アクロスプラザ長岡,新潟県,長岡市,found_google_maps_preferred,アクロスプラザ長岡,新潟県,長岡市,新潟県長岡市沖田1丁目59,37.4445281,138.8669604,https://www.google.com/maps/search/?api=1&query=%E3%82%A2%E3%82%AF%E3%83%AD%E3%82%B9%E3%83%97%E3%83%A9%E3%82%B6%E9%95%B7%E5%B2%A1,google_maps_name_match_existing_facility_candidate
大洗シーサイドステーション,茨城県,東茨城郡大洗町,found_google_maps_preferred,大洗シーサイドステーション,茨城県,東茨城郡大洗町,茨城県東茨城郡大洗町港中央11-2,36.3092490,140.5690037,https://www.google.com/maps/search/?api=1&query=%E5%A4%A7%E6%B4%97%E3%82%B7%E3%83%BC%E3%82%B5%E3%82%A4%E3%83%89%E3%82%B9%E3%83%86%E3%83%BC%E3%82%B7%E3%83%A7%E3%83%B3,google_maps_name_match_existing_facility_candidate
ジョイパーク泉ヶ丘,大阪府,堺市南区,found_google_maps_preferred,ジョイパーク泉ヶ丘,大阪府,堺市南区,大阪府堺市南区三原台1丁1-3,34.4985623,135.5142611,https://www.google.com/maps/search/?api=1&query=%E3%82%B8%E3%83%A7%E3%82%A4%E3%83%91%E3%83%BC%E3%82%AF%E6%B3%89%E3%83%B6%E4%B8%98,google_maps_name_match_existing_facility_candidate
イオンタウン木更津朝日,千葉県,木更津市,found_google_maps_preferred,イオンタウン木更津朝日,千葉県,木更津市,千葉県木更津市朝日3丁目10-19,35.3859144,139.9362431,https://www.google.com/maps/search/?api=1&query=%E3%82%A4%E3%82%AA%E3%83%B3%E3%82%BF%E3%82%A6%E3%83%B3%E6%9C%A8%E6%9B%B4%E6%B4%A5%E6%9C%9D%E6%97%A5,google_maps_name_match_existing_facility_candidate
ビアレ横浜,神奈川県,横浜市金沢区,found_google_maps_preferred,ビアレ横浜,神奈川県,横浜市金沢区,神奈川県横浜市金沢区並木2丁目13-2,35.3619825,139.6402704,https://www.google.com/maps/search/?api=1&query=%E3%83%93%E3%82%A2%E3%83%AC%E6%A8%AA%E6%B5%9C,google_maps_name_match_existing_facility_candidate
新横浜プリンスペペ,神奈川県,横浜市港北区,found_google_maps_preferred,新横浜プリンスペペ,神奈川県,横浜市港北区,神奈川県横浜市港北区新横浜3丁目4,35.5096214,139.6193246,https://www.google.com/maps/search/?api=1&query=%E6%96%B0%E6%A8%AA%E6%B5%9C%E3%83%97%E3%83%AA%E3%83%B3%E3%82%B9%E3%83%9A%E3%83%9A,google_maps_name_match_existing_facility_candidate
アクロスプラザ三川,山形県,東田川郡三川町,found_google_maps_preferred,アクロスプラザ三川,山形県,東田川郡三川町,山形県東田川郡三川町大字猪子字大堰端364-1,38.8178852,139.8356218,https://www.google.com/maps/search/?api=1&query=%E3%82%A2%E3%82%AF%E3%83%AD%E3%82%B9%E3%83%97%E3%83%A9%E3%82%B6%E4%B8%89%E5%B7%9D,google_maps_name_match_existing_facility_candidate
ゆめタウン浜田,島根県,浜田市,found_google_maps_preferred,ゆめタウン浜田,島根県,浜田市,島根県浜田市港町227-1,34.8999444,132.0716178,https://www.google.com/maps/search/?api=1&query=%E3%82%86%E3%82%81%E3%82%BF%E3%82%A6%E3%83%B3%E6%B5%9C%E7%94%B0,google_maps_name_match_existing_facility_candidate
MEGAドン・キホーテ ラパーク成東店,千葉県,山武市,found_google_maps_preferred,MEGAドン・キホーテ ラパーク成東店,千葉県,山武市,千葉県山武市成東1808-1,35.5955922,140.3977856,https://www.google.com/maps/search/?api=1&query=MEGA%E3%83%89%E3%83%B3%E3%83%BB%E3%82%AD%E3%83%9B%E3%83%BC%E3%83%86%20%E3%83%A9%E3%83%91%E3%83%BC%E3%82%AF%E6%88%90%E6%9D%B1%E5%BA%97,google_maps_name_match_existing_facility_candidate
天久りうぼう楽市,沖縄県,那覇市,found_google_maps_preferred,天久りうぼう楽市,沖縄県,那覇市,沖縄県那覇市天久1丁目2-1,26.2306635,127.6896201,https://www.google.com/maps/search/?api=1&query=%E5%A4%A9%E4%B9%85%E3%82%8A%E3%81%86%E3%81%BC%E3%81%86%E6%A5%BD%E5%B8%82,google_maps_name_match_existing_facility_candidate
フジグラン野市,高知県,香南市,found_google_maps_preferred,フジグラン野市,高知県,香南市,高知県香南市野市町西野2007-1,33.5607457,133.6961477,https://www.google.com/maps/search/?api=1&query=%E3%83%95%E3%82%B8%E3%82%B0%E3%83%A9%E3%83%B3%E9%87%8E%E5%B8%82,google_maps_name_match_existing_facility_candidate
ゆめモール下関,山口県,下関市,found_google_maps_preferred,ゆめモール下関,山口県,下関市,山口県下関市新椋野1丁目2-2,33.9830872,130.9472880,https://www.google.com/maps/search/?api=1&query=%E3%82%86%E3%82%81%E3%83%A2%E3%83%BC%E3%83%AB%E4%B8%8B%E9%96%A2,google_maps_name_match_existing_facility_candidate
S-MALL(エスモール),山形県,鶴岡市,found_google_maps_preferred,S-MALL,山形県,鶴岡市,山形県鶴岡市錦町2-21,38.7389355,139.8320258,https://www.google.com/maps/search/?api=1&query=S-MALL,google_maps_name_match_existing_facility_candidate
イトーヨーカドー能見台店,神奈川県,横浜市金沢区,found_google_maps_preferred,イトーヨーカドー能見台店,神奈川県,横浜市金沢区,神奈川県横浜市金沢区能見台東3-1,35.3588310,139.6269320,https://www.google.com/maps/search/?api=1&query=%E3%82%A4%E3%83%88%E3%83%BC%E3%83%A8%E3%83%BC%E3%82%AB%E3%83%89%E3%83%BC%E8%83%BD%E8%A6%8B%E5%8F%B0%E5%BA%97,google_maps_name_match_existing_facility_candidate
メグリア本店,愛知県,豊田市,found_google_maps_preferred,メグリア本店,愛知県,豊田市,愛知県豊田市山之手8丁目92,35.0522606,137.1447539,https://www.google.com/maps/search/?api=1&query=%E3%83%A1%E3%82%B0%E3%83%AA%E3%82%A2%E6%9C%AC%E5%BA%97,google_maps_name_match_existing_facility_candidate
武蔵小杉東急スクエア,神奈川県,川崎市中原区,found_google_maps_preferred,武蔵小杉東急スクエア,神奈川県,川崎市中原区,神奈川県川崎市中原区小杉町3丁目472,35.5757182,139.6591598,https://www.google.com/maps/search/?api=1&query=%E6%AD%A6%E8%94%B5%E5%B0%8F%E6%9D%89%E6%9D%B1%E6%80%A5%E3%82%B9%E3%82%AF%E3%82%A8%E3%82%A2,google_maps_name_match_existing_facility_candidate
オーキッドパーク,岐阜県,岐阜市,found_google_maps_preferred,オーキッドパーク,岐阜県,岐阜市,岐阜県岐阜市香蘭2丁目23,35.4107282,136.7449711,https://www.google.com/maps/search/?api=1&query=%E3%82%AA%E3%83%BC%E3%82%AD%E3%83%83%E3%83%89%E3%83%91%E3%83%BC%E3%82%AF,google_maps_name_match_existing_facility_candidate
ラフレ初生,静岡県,浜松市中区,found_google_maps_preferred,ラフレ初生,静岡県,浜松市中央区,静岡県浜松市中央区初生町626-1,34.7637878,137.7206623,https://www.google.com/maps/search/?api=1&query=%E3%83%A9%E3%83%95%E3%83%AC%E5%88%9D%E7%94%9F,施設名の一部一致を含むGoogle Mapsの所在地を優先。現住所に合わせて浜松市中央区へ補正
三井アウトレットパーク 多摩南大沢,東京都,八王子市,found_google_maps_preferred,三井アウトレットパーク 多摩南大沢,東京都,八王子市,東京都八王子市南大沢1丁目600,35.6153029,139.3785113,https://www.google.com/maps/search/?api=1&query=%E4%B8%89%E4%BA%95%E3%82%A2%E3%82%A6%E3%83%88%E3%83%AC%E3%83%83%E3%83%88%E3%83%91%E3%83%BC%E3%82%AF%20%E5%A4%9A%E6%91%A9%E5%8D%97%E5%A4%A7%E6%B2%A2,施設名の一部一致を含むGoogle Mapsの所在地を優先
イトーヨーカドー横浜別所店,神奈川県,横浜市南区,found_google_maps_preferred,イトーヨーカドー横浜別所店,神奈川県,横浜市南区,神奈川県横浜市南区別所1丁目14-1,35.4154570,139.5946890,https://www.google.com/maps/search/?api=1&query=%E3%82%A4%E3%83%88%E3%83%BC%E3%83%A8%E3%83%BC%E3%82%AB%E3%83%89%E3%83%BC%E6%A8%AA%E6%B5%9C%E5%88%A5%E6%89%80%E5%BA%97,施設名の一部一致を含むGoogle Mapsの所在地を優先
西武本川越ペペ,埼玉県,川越市,found_google_maps_preferred,西武本川越ペペ,埼玉県,川越市,埼玉県川越市新富町1丁目22,35.9149138,139.4817470,https://www.google.com/maps/search/?api=1&query=%E8%A5%BF%E6%AD%A6%E6%9C%AC%E5%B7%9D%E8%B6%8A%E3%83%9A%E3%83%9A,施設名の一部一致を含むGoogle Mapsの所在地を優先
そよら今治馬越,愛媛県,今治市,found_google_maps_preferred,そよら今治馬越,愛媛県,今治市,愛媛県今治市馬越町4丁目8-1,34.0561957,132.9798388,https://www.google.com/maps/search/?api=1&query=%E3%81%9D%E3%82%88%E3%82%89%E4%BB%8A%E6%B2%BB%E9%A6%AC%E8%B6%8A,施設名の一部一致を含むGoogle Mapsの所在地を優先
イトーヨーカドー久喜店,埼玉県,久喜市,found_google_maps_preferred,イトーヨーカドー久喜店,埼玉県,久喜市,埼玉県久喜市久喜中央4丁目9-11,36.0709748,139.6755118,https://www.google.com/maps/search/?api=1&query=%E3%82%A4%E3%83%88%E3%83%BC%E3%83%A8%E3%83%BC%E3%82%AB%E3%83%89%E3%83%BC%E4%B9%85%E5%96%9C%E5%BA%97,施設名の一部一致を含むGoogle Mapsの所在地を優先
デュー阪急山田,大阪府,吹田市,found_google_maps_preferred,デュー阪急山田,大阪府,吹田市,大阪府吹田市山田西4丁目1-2,34.8048745,135.5153167,https://www.google.com/maps/search/?api=1&query=%E3%83%87%E3%83%A5%E3%83%BC%E9%98%AA%E6%80%A5%E5%B1%B1%E7%94%B0,施設名の一部一致を含むGoogle Mapsの所在地を優先
パリオCITY,福井県,福井市,found_google_maps_preferred,パリオCITY,福井県,福井市,福井県福井市松城町12-7,36.0622108,136.2407504,https://www.google.com/maps/search/?api=1&query=%E3%83%91%E3%83%AA%E3%82%AACITY,施設名の一部一致を含むGoogle Mapsの所在地を優先
フレンテ西宮,兵庫県,西宮市,found_google_maps_preferred,フレンテ西宮,兵庫県,西宮市,兵庫県西宮市池田町11-1,34.7383217,135.3485262,https://www.google.com/maps/search/?api=1&query=%E3%83%95%E3%83%AC%E3%83%B3%E3%83%86%E8%A5%BF%E5%AE%AE,施設名の一部一致を含むGoogle Mapsの所在地を優先
イオン東海店,茨城県,那珂郡東海村,found_google_maps_preferred,イオン東海店,茨城県,那珂郡東海村,茨城県那珂郡東海村舟石川駅東4丁目1-1,36.4638713,140.5668336,https://www.google.com/maps/search/?api=1&query=%E3%82%A4%E3%82%AA%E3%83%B3%E6%9D%B1%E6%B5%B7%E5%BA%97,施設名の一部一致を含むGoogle Mapsの所在地を優先
イオンタウン楽々園,広島県,広島市佐伯区,found_google_maps_preferred,イオンタウン楽々園,広島県,広島市佐伯区,広島県広島市佐伯区楽々園4丁目14-25,34.3626304,132.3530428,https://www.google.com/maps/search/?api=1&query=%E3%82%A4%E3%82%AA%E3%83%B3%E3%82%BF%E3%82%A6%E3%83%B3%E6%A5%BD%E3%80%85%E5%9C%92,施設名の一部一致を含むGoogle Mapsの所在地を優先
ベイシア西部モール,群馬県,伊勢崎市,found_google_maps_preferred,ベイシア西部モール,群馬県,伊勢崎市,群馬県伊勢崎市宮子町3423-15,36.3312630,139.1615758,https://www.google.com/maps/search/?api=1&query=%E3%83%99%E3%82%A4%E3%82%B7%E3%82%A2%E8%A5%BF%E9%83%A8%E3%83%A2%E3%83%BC%E3%83%AB,施設名の一部一致を含むGoogle Mapsの所在地を優先
イオン飯田店,長野県,飯田市,found_google_maps_preferred,イオン飯田店,長野県,飯田市,長野県飯田市上郷飯沼1575,35.5232042,137.8511384,https://www.google.com/maps/search/?api=1&query=%E3%82%A4%E3%82%AA%E3%83%B3%E9%A3%AF%E7%94%B0%E5%BA%97,施設名の一部一致を含むGoogle Mapsの所在地を優先
